Season,BankNumber,Bank,Player,Machine,RawScore,Points,EventDate
Season 23,4,Heraclitus,Peter Liu,King Kong,29784840.0,85.0,2025-09-23
Season 23,4,Heraclitus,Peter Liu,The Getaway,77376680.0,97.0,2025-09-23
Season 23,4,Heraclitus,Peter Liu,Monster Bash,93235490.0,99.0,2025-09-23
Season 23,4,Heraclitus,Stephanie Vasko,The Simpsons Pinball Party,787890.0,79.0,2025-09-23
Season 23,4,Heraclitus,Stephanie Vasko,Monster Bash,3007910.0,80.0,2025-09-23
Season 23,4,Heraclitus,Stephanie Vasko,The Getaway,5681010.0,79.0,2025-09-23
Season 23,4,Heraclitus,Stephanie Vasko,King Kong,8282010.0,79.0,2025-09-23
Season 23,4,Heraclitus,Stephanie Vasko,Venom,26248140.0,89.0,2025-09-23
Season 23,4,Heraclitus,Tim Treichel,The Simpsons Pinball Party,36678410.0,100.0,2025-09-23
Season 23,4,Heraclitus,Tim Treichel,Monster Bash,45784020.0,97.0,2025-09-23
Season 23,4,Heraclitus,Tim Treichel,Venom,48561090.0,95.0,2025-09-23
Season 23,4,Heraclitus,Tim Treichel,The Getaway,533209410.0,100.0,2025-09-23
Season 23,4,Heraclitus,Tim Treichel,King Kong,1098220820.0,100.0,2025-09-23
Season 23,4,Heraclitus,Traci Zehnder,The Simpsons Pinball Party,2237250.0,85.0,2025-09-23
Season 23,4,Heraclitus,Traci Zehnder,Venom,16720280.0,84.0,2025-09-23
Season 23,4,Heraclitus,Traci Zehnder,The Getaway,20783620.0,86.0,2025-09-23
Season 23,4,Heraclitus,Traci Zehnder,Monster Bash,21515540.0,88.0,2025-09-23
Season 23,4,Heraclitus,Traci Zehnder,King Kong,31212470.0,86.0,2025-09-23
Season 23,5,Socrates,Abi Liu,Tales of the Arabian Nights,,,2025-10-28
Season 23,5,Socrates,Abi Liu,Rush,,,2025-10-28
Season 23,5,Socrates,Abi Liu,Deadpool,,,2025-10-28
Season 23,5,Socrates,Abi Liu,John Wick,,,2025-10-28
Season 23,5,Socrates,Abi Liu,Attack From Mars,,,2025-10-28
Season 23,5,Socrates,Abi Liu,Foo Fighters,,,2025-10-28
Season 23,5,Socrates,Brian Keillor,Deadpool,,89.0,2025-10-28
Season 23,5,Socrates,Brian Keillor,Tales of the Arabian Nights,8643720.0,98.0,2025-10-28
Season 23,5,Socrates,Brian Keillor,Foo Fighters,25231450.0,95.0,2025-10-28
Season 23,5,Socrates,Brian Keillor,Rush,40032270.0,92.0,2025-10-28
Season 23,5,Socrates,Brian Keillor,John Wick,293618850.0,100.0,2025-10-28
Season 23,5,Socrates,Brian Keillor,Attack From Mars,805512220.0,88.0,2025-10-28
Season 23,5,Socrates,Bryan Johnson,Deadpool,,89.0,2025-10-28
Season 23,5,Socrates,Bryan Johnson,Tales of the Arabian Nights,1811190.0,88.0,2025-10-28
Season 23,5,Socrates,Bryan Johnson,John Wick,14781790.0,86.0,2025-10-28
Season 23,5,Socrates,Bryan Johnson,Rush,24015690.0,89.0,2025-10-28
Season 23,5,Socrates,Bryan Johnson,Foo Fighters,40525410.0,97.0,2025-10-28
Season 23,5,Socrates,Bryan Johnson,Attack From Mars,747800920.0,86.0,2025-10-28
Season 23,5,Socrates,Chris Arsenault,Tales of the Arabian Nights,,,2025-10-28
Season 23,5,Socrates,Chris Arsenault,Rush,,,2025-10-28
Season 23,5,Socrates,Chris Arsenault,Deadpool,,,2025-10-28
Season 23,5,Socrates,Chris Arsenault,John Wick,,,2025-10-28
Season 23,5,Socrates,Chris Arsenault,Attack From Mars,,,2025-10-28
Season 23,5,Socrates,Chris Arsenault,Foo Fighters,,,2025-10-28
Season 23,5,Socrates,Christine Jones,Foo Fighters,,91.0,2025-10-28
Season 23,5,Socrates,Christine Jones,Tales of the Arabian Nights,413580.0,82.0,2025-10-28
Season 23,5,Socrates,Christine Jones,Rush,4567950.0,82.0,2025-10-28
Season 23,5,Socrates,Christine Jones,Deadpool,14083370.0,91.0,2025-10-28
Season 23,5,Socrates,Christine Jones,John Wick,26000230.0,88.0,2025-10-28
Season 23,5,Socrates,Christine Jones,Attack From Mars,399356710.0,81.0,2025-10-28
Season 23,5,Socrates,Craig Noonan,Foo Fighters,,91.0,2025-10-28
Season 23,5,Socrates,Craig Noonan,Tales of the Arabian Nights,1689730.0,87.0,2025-10-28
Season 23,5,Socrates,Craig Noonan,Rush,4993840.0,84.0,2025-10-28
Season 23,5,Socrates,Craig Noonan,John Wick,7769620.0,81.0,2025-10-28
Season 23,5,Socrates,Craig Noonan,Deadpool,17288560.0,92.0,2025-10-28
Season 23,5,Socrates,Craig Noonan,Attack From Mars,581127940.0,83.0,2025-10-28
Season 23,5,Socrates,Curtis Mayes,Foo Fighters,,91.0,2025-10-28
Season 23,5,Socrates,Curtis Mayes,Tales of the Arabian Nights,366720.0,81.0,2025-10-28
Season 23,5,Socrates,Curtis Mayes,John Wick,9275780.0,84.0,2025-10-28
Season 23,5,Socrates,Curtis Mayes,Rush,50524730.0,94.0,2025-10-28
Season 23,5,Socrates,Curtis Mayes,Deadpool,160673200.0,99.0,2025-10-28
Season 23,5,Socrates,Curtis Mayes,Attack From Mars,549816750.0,82.0,2025-10-28
Season 23,5,Socrates,Cyndi Chadwick,Foo Fighters,,91.0,2025-10-28
Season 23,5,Socrates,Cyndi Chadwick,Tales of the Arabian Nights,704210.0,84.0,2025-10-28
Season 23,5,Socrates,Cyndi Chadwick,Rush,9247680.0,85.0,2025-10-28
Season 23,5,Socrates,Cyndi Chadwick,John Wick,37749360.0,89.0,2025-10-28
Season 23,5,Socrates,Cyndi Chadwick,Deadpool,42189060.0,97.0,2025-10-28
Season 23,5,Socrates,Cyndi Chadwick,Attack From Mars,948479900.0,90.0,2025-10-28
Season 23,5,Socrates,Dan Nelson,Tales of the Arabian Nights,,,2025-10-28
Season 23,5,Socrates,Dan Nelson,Rush,,,2025-10-28
Season 23,5,Socrates,Dan Nelson,Deadpool,,,2025-10-28
Season 23,5,Socrates,Dan Nelson,John Wick,,,2025-10-28
Season 23,5,Socrates,Dan Nelson,Attack From Mars,,,2025-10-28
Season 23,5,Socrates,Dan Nelson,Foo Fighters,,,2025-10-28
Season 23,5,Socrates,Danny Clark,Deadpool,,89.0,2025-10-28
Season 23,5,Socrates,Danny Clark,Tales of the Arabian Nights,703580.0,83.0,2025-10-28
Season 23,5,Socrates,Danny Clark,John Wick,270023690.0,98.0,2025-10-28
Season 23,5,Socrates,Danny Clark,Rush,1297842260.0,100.0,2025-10-28
Season 23,5,Socrates,Danny Clark,Foo Fighters,1623186730.0,100.0,2025-10-28
Season 23,5,Socrates,Danny Clark,Attack From Mars,9634483150.0,100.0,2025-10-28
Season 23,5,Socrates,Derik Schimberg,Foo Fighters,,91.0,2025-10-28
Season 23,5,Socrates,Derik Schimberg,Tales of the Arabian Nights,2647800.0,91.0,2025-10-28
Season 23,5,Socrates,Derik Schimberg,Deadpool,73143820.0,98.0,2025-10-28
Season 23,5,Socrates,Derik Schimberg,John Wick,146473940.0,95.0,2025-10-28
Season 23,5,Socrates,Derik Schimberg,Rush,390769090.0,99.0,2025-10-28
Season 23,5,Socrates,Derik Schimberg,Attack From Mars,1012513430.0,92.0,2025-10-28
Season 23,5,Socrates,Devon Glass,Foo Fighters,,91.0,2025-10-28
Season 23,5,Socrates,Devon Glass,Tales of the Arabian Nights,8963110.0,99.0,2025-10-28
Season 23,5,Socrates,Devon Glass,Rush,9619340.0,86.0,2025-10-28
Season 23,5,Socrates,Devon Glass,Deadpool,32521290.0,96.0,2025-10-28
Season 23,5,Socrates,Devon Glass,John Wick,205887450.0,96.0,2025-10-28
Season 23,5,Socrates,Devon Glass,Attack From Mars,2520237920.0,98.0,2025-10-28
Season 23,5,Socrates,Heather Kendrick,Deadpool,,89.0,2025-10-28
Season 23,5,Socrates,Heather Kendrick,Tales of the Arabian Nights,6971130.0,96.0,2025-10-28
Season 23,5,Socrates,Heather Kendrick,Foo Fighters,35724830.0,96.0,2025-10-28
Season 23,5,Socrates,Heather Kendrick,John Wick,138208840.0,94.0,2025-10-28
Season 23,5,Socrates,Heather Kendrick,Rush,182746680.0,97.0,2025-10-28
Season 23,5,Socrates,Heather Kendrick,Attack From Mars,1723413440.0,96.0,2025-10-28
Season 23,5,Socrates,Jason Magnuson,Deadpool,,89.0,2025-10-28
Season 23,5,Socrates,Jason Magnuson,Tales of the Arabian Nights,13004980.0,100.0,2025-10-28
Season 23,5,Socrates,Jason Magnuson,Rush,25036050.0,91.0,2025-10-28
Season 23,5,Socrates,Jason Magnuson,John Wick,128679230.0,93.0,2025-10-28
Season 23,5,Socrates,Jason Magnuson,Foo Fighters,1278725780.0,99.0,2025-10-28
Season 23,5,Socrates,Jason Magnuson,Attack From Mars,9103155150.0,99.0,2025-10-28
Season 23,5,Socrates,Jonathan Eaton,Tales of the Arabian Nights,,,2025-10-28
Season 23,5,Socrates,Jonathan Eaton,Rush,,,2025-10-28
Season 23,5,Socrates,Jonathan Eaton,Deadpool,,,2025-10-28
Season 23,5,Socrates,Jonathan Eaton,John Wick,,,2025-10-28
Season 23,5,Socrates,Jonathan Eaton,Attack From Mars,,,2025-10-28
Season 23,5,Socrates,Jonathan Eaton,Foo Fighters,,,2025-10-28
Season 23,5,Socrates,Joseph Nebus,Foo Fighters,,91.0,2025-10-28
Season 23,5,Socrates,Joseph Nebus,Tales of the Arabian Nights,2846010.0,92.0,2025-10-28
Season 23,5,Socrates,Joseph Nebus,John Wick,248271720.0,97.0,2025-10-28
Season 23,5,Socrates,Joseph Nebus,Rush,260956590.0,98.0,2025-10-28
Season 23,5,Socrates,Joseph Nebus,Deadpool,270382880.0,100.0,2025-10-28
Season 23,5,Socrates,Joseph Nebus,Attack From Mars,717960810.0,85.0,2025-10-28
Season 23,5,Socrates,Josh Bauer,Tales of the Arabian Nights,,,2025-10-28
Season 23,5,Socrates,Josh Bauer,Rush,,,2025-10-28
Season 23,5,Socrates,Josh Bauer,Deadpool,,,2025-10-28
Season 23,5,Socrates,Josh Bauer,John Wick,,,2025-10-28
Season 23,5,Socrates,Josh Bauer,Attack From Mars,,,2025-10-28
Season 23,5,Socrates,Josh Bauer,Foo Fighters,,,2025-10-28
Season 23,5,Socrates,Lexi Couture,Foo Fighters,,91.0,2025-10-28
Season 23,5,Socrates,Lexi Couture,Tales of the Arabian Nights,8468770.0,97.0,2025-10-28
Season 23,5,Socrates,Lexi Couture,Rush,13513890.0,87.0,2025-10-28
Season 23,5,Socrates,Lexi Couture,Deadpool,28277680.0,94.0,2025-10-28
Season 23,5,Socrates,Lexi Couture,John Wick,79735150.0,91.0,2025-10-28
Season 23,5,Socrates,Lexi Couture,Attack From Mars,1219949710.0,93.0,2025-10-28
Season 23,5,Socrates,Linda Edgar,Foo Fighters,,91.0,2025-10-28
Season 23,5,Socrates,Linda Edgar,Tales of the Arabian Nights,2502680.0,90.0,2025-10-28
Season 23,5,Socrates,Linda Edgar,Rush,3639700.0,81.0,2025-10-28
Season 23,5,Socrates,Linda Edgar,Deadpool,9412770.0,90.0,2025-10-28
Season 23,5,Socrates,Linda Edgar,John Wick,13650370.0,85.0,2025-10-28
Season 23,5,Socrates,Linda Edgar,Attack From Mars,1528072530.0,94.0,2025-10-28
Season 23,5,Socrates,Mackenzie Merryfield,Deadpool,,89.0,2025-10-28
